age,job,marital,education,default,housing,loan,campaign,contact,month,day_of_week,duration,previous,outcome,btc.spotprice,btc.futures.index,target_variable
40,admin.,divorced,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
51,blue-collar,married,basic.9y,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
35,housemaid,married,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
45,blue-collar,married,basic.6y,unknown,no,no,1,telephone,may,fri,131,0,nonexistent,93.994,-36.4,no
35,blue-collar,married,basic.4y,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
51,blue-collar,married,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
33,services,single,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,yes
37,admin.,single,high.school,no,no,no,1,telephone,may,fri,147,0,nonexistent,93.994,-36.4,no
34,blue-collar,married,basic.9y,no,yes,no,1,telephone,may,fri,243,0,nonexistent,93.994,-36.4,no
44,admin.,married,university.degree,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
53,entrepreneur,married,university.degree,unknown,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
40,admin.,married,professional.course,unknown,yes,no,1,telephone,may,fri,488,0,nonexistent,93.994,-36.4,no
40,management,divorced,university.degree,unknown,yes,no,1,telephone,may,fri,157,0,nonexistent,93.994,-36.4,no
32,technician,single,professional.course,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
58,blue-collar,married,basic.4y,no,yes,no,1,telephone,may,fri,281,0,nonexistent,93.994,-36.4,no
41,services,divorced,unknown,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
35,student,single,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
47,admin.,married,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
52,technician,married,unknown,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
33,self-employed,single,university.degree,no,no,no,1,telephone,may,fri,92,0,nonexistent,93.994,-36.4,no
34,management,married,university.degree,no,yes,no,1,telephone,may,fri,247,0,nonexistent,93.994,-36.4,no
38,services,married,high.school,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
48,services,married,professional.course,no,yes,no,1,telephone,may,fri,253,0,nonexistent,93.994,-36.4,no
38,admin.,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
40,entrepreneur,married,high.school,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
26,services,single,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
42,self-employed,married,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
60,retired,married,high.school,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,yes
35,student,single,university.degree,unknown,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
59,technician,married,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
43,management,married,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
33,admin.,married,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
47,management,divorced,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
30,blue-collar,single,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
35,blue-collar,married,basic.4y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
31,admin.,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
45,blue-collar,married,illiterate,unknown,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
33,management,married,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
60,retired,married,basic.4y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
46,entrepreneur,married,unknown,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
31,blue-collar,divorced,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
56,management,married,unknown,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
28,services,single,high.school,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
29,blue-collar,single,unknown,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
26,blue-collar,single,basic.9y,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
35,entrepreneur,married,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
54,services,single,high.school,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
43,blue-collar,married,professional.course,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
46,blue-collar,married,basic.9y,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
37,admin.,single,university.degree,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
28,admin.,married,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
30,housemaid,married,high.school,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
36,services,married,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
50,blue-collar,married,basic.4y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
37,technician,married,university.degree,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
28,housemaid,married,basic.6y,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
52,blue-collar,married,basic.4y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
37,blue-collar,single,unknown,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
46,blue-collar,married,basic.4y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,yes
27,services,married,high.school,unknown,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
44,blue-collar,married,basic.9y,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
31,unemployed,married,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
34,management,married,unknown,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
56,retired,divorced,basic.4y,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
51,admin.,married,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
36,blue-collar,married,basic.6y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
39,housemaid,married,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
37,blue-collar,married,basic.6y,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
48,retired,divorced,professional.course,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
55,admin.,married,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
34,blue-collar,single,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
33,admin.,married,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
32,blue-collar,married,basic.9y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
35,admin.,married,high.school,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
39,technician,married,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
32,admin.,married,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
36,services,married,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
51,blue-collar,married,basic.9y,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
39,technician,single,professional.course,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,yes
42,blue-collar,married,unknown,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
49,services,divorced,high.school,unknown,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
32,management,divorced,basic.4y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
43,technician,married,professional.course,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
31,admin.,divorced,high.school,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
25,blue-collar,married,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
39,services,married,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,yes
49,technician,married,professional.course,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
53,blue-collar,divorced,basic.4y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
26,admin.,single,high.school,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
41,technician,married,professional.course,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
39,blue-collar,divorced,basic.9y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
33,admin.,divorced,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
45,blue-collar,married,basic.9y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
56,admin.,married,university.degree,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
39,housemaid,married,basic.4y,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
30,blue-collar,single,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
28,unknown,single,basic.9y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
50,admin.,married,high.school,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
44,management,married,university.degree,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
55,blue-collar,married,basic.4y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
31,services,single,basic.6y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
40,blue-collar,married,basic.4y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
44,services,married,high.school,no,unknown,unknown,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
27,technician,married,university.degree,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
56,services,married,high.school,unknown,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
35,admin.,married,high.school,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
31,admin.,divorced,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
47,management,married,university.degree,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
30,admin.,divorced,university.degree,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
37,services,married,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
36,services,single,basic.6y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
33,services,single,basic.9y,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
38,technician,married,professional.course,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
29,self-employed,married,basic.9y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
46,admin.,single,university.degree,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
50,blue-collar,married,basic.9y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
57,technician,married,professional.course,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
34,blue-collar,married,basic.9y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
33,self-employed,married,basic.9y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
49,management,married,university.degree,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
43,technician,single,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
32,management,married,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
38,admin.,single,basic.9y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
38,blue-collar,single,basic.6y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
37,admin.,single,high.school,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
28,admin.,married,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
42,housemaid,married,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
35,blue-collar,married,unknown,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
49,technician,married,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
59,admin.,married,university.degree,unknown,no,yes,1,telephone,may,mon,49,0,nonexistent,93.994,-36.4,no
30,self-employed,married,professional.course,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
35,admin.,married,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
35,blue-collar,married,high.school,no,yes,no,1,telephone,may,mon,193,0,nonexistent,93.994,-36.4,no
40,technician,married,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
42,admin.,married,university.degree,no,no,no,1,telephone,may,mon,336,0,nonexistent,93.994,-36.4,no
51,blue-collar,married,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
49,admin.,single,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
48,admin.,single,university.degree,no,no,no,1,telephone,may,mon,80,0,nonexistent,93.994,-36.4,no
46,blue-collar,married,unknown,no,yes,no,1,telephone,may,mon,299,0,nonexistent,93.994,-36.4,no
29,services,single,high.school,no,no,no,1,telephone,may,mon,207,0,nonexistent,93.994,-36.4,no
44,technician,married,university.degree,no,no,no,1,telephone,may,mon,125,0,nonexistent,93.994,-36.4,no
41,self-employed,married,high.school,no,no,no,1,telephone,may,mon,237,0,nonexistent,93.994,-36.4,no
28,self-employed,married,professional.course,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
42,technician,single,high.school,no,no,no,1,telephone,may,mon,224,0,nonexistent,93.994,-36.4,no
38,blue-collar,married,unknown,no,yes,no,1,telephone,may,mon,183,0,nonexistent,93.994,-36.4,no
41,blue-collar,divorced,basic.4y,unknown,yes,no,1,telephone,may,mon,63,0,nonexistent,93.994,-36.4,no
43,services,married,high.school,no,yes,no,1,telephone,may,mon,312,0,nonexistent,93.994,-36.4,no
57,retired,single,professional.course,no,yes,no,1,telephone,may,mon,188,0,nonexistent,93.994,-36.4,no
47,blue-collar,married,basic.4y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
47,admin.,divorced,university.degree,no,no,no,1,telephone,may,mon,168,0,nonexistent,93.994,-36.4,no
42,admin.,married,basic.4y,no,no,no,1,telephone,may,mon,322,0,nonexistent,93.994,-36.4,no
52,blue-collar,married,basic.9y,unknown,yes,no,1,telephone,may,mon,317,0,nonexistent,93.994,-36.4,no
33,admin.,married,basic.9y,no,no,no,1,telephone,may,mon,511,0,nonexistent,93.994,-36.4,no
35,admin.,married,university.degree,no,yes,no,1,telephone,may,mon,155,0,nonexistent,93.994,-36.4,no
26,blue-collar,married,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
35,services,married,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
39,entrepreneur,married,university.degree,no,yes,no,1,telephone,may,mon,247,0,nonexistent,93.994,-36.4,no
46,self-employed,married,basic.9y,unknown,yes,yes,1,telephone,may,mon,88,0,nonexistent,93.994,-36.4,no
46,self-employed,married,basic.9y,unknown,yes,yes,1,telephone,may,mon,140,0,nonexistent,93.994,-36.4,no
48,self-employed,married,basic.9y,unknown,no,no,1,telephone,may,mon,31,0,nonexistent,93.994,-36.4,no
52,services,divorced,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
47,entrepreneur,married,high.school,no,no,no,1,telephone,may,mon,118,0,nonexistent,93.994,-36.4,no
44,admin.,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
36,services,single,basic.9y,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
48,retired,divorced,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
30,blue-collar,married,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
28,blue-collar,married,basic.6y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
41,technician,married,basic.9y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
45,blue-collar,married,basic.4y,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
32,services,single,basic.9y,no,yes,no,1,telephone,may,mon,329,0,nonexistent,93.994,-36.4,no
42,entrepreneur,married,basic.6y,no,no,no,1,telephone,may,mon,204,0,nonexistent,93.994,-36.4,no
41,blue-collar,married,basic.9y,unknown,no,no,1,telephone,may,mon,120,0,nonexistent,93.994,-36.4,no
44,blue-collar,married,basic.4y,unknown,yes,no,1,telephone,may,mon,181,0,nonexistent,93.994,-36.4,no
44,unemployed,married,university.degree,unknown,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
32,blue-collar,divorced,basic.9y,unknown,yes,no,1,telephone,may,mon,460,0,nonexistent,93.994,-36.4,no
55,admin.,married,high.school,no,yes,yes,1,telephone,may,mon,437,0,nonexistent,93.994,-36.4,no
33,services,married,professional.course,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
42,unemployed,married,high.school,unknown,yes,yes,1,telephone,may,mon,226,0,nonexistent,93.994,-36.4,no
42,admin.,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
32,entrepreneur,married,high.school,unknown,yes,no,1,telephone,may,mon,109,0,nonexistent,93.994,-36.4,no
31,admin.,married,university.degree,unknown,yes,no,1,telephone,may,mon,219,0,nonexistent,93.994,-36.4,no
48,technician,married,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
41,blue-collar,married,basic.9y,unknown,yes,no,1,telephone,may,mon,581,0,nonexistent,93.994,-36.4,no
50,entrepreneur,divorced,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
42,services,married,unknown,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
42,admin.,divorced,university.degree,no,yes,no,1,telephone,may,mon,130,0,nonexistent,93.994,-36.4,no
47,technician,married,professional.course,unknown,no,no,1,telephone,may,mon,194,0,nonexistent,93.994,-36.4,no
36,management,married,university.degree,no,yes,no,1,telephone,may,mon,165,0,nonexistent,93.994,-36.4,no
34,blue-collar,married,basic.4y,no,yes,no,1,telephone,may,mon,80,0,nonexistent,93.994,-36.4,no
27,unemployed,married,high.school,no,yes,yes,1,telephone,may,mon,470,0,nonexistent,93.994,-36.4,no
44,blue-collar,married,basic.4y,no,no,no,1,telephone,may,mon,281,0,nonexistent,93.994,-36.4,no
44,services,married,high.school,no,yes,yes,1,telephone,may,mon,391,0,nonexistent,93.994,-36.4,no
56,technician,married,professional.course,unknown,no,yes,1,telephone,may,mon,24,0,nonexistent,93.994,-36.4,no
33,blue-collar,single,basic.9y,unknown,no,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,yes
38,technician,married,professional.course,unknown,yes,no,1,telephone,may,mon,210,0,nonexistent,93.994,-36.4,no
28,admin.,married,high.school,no,unknown,unknown,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
39,entrepreneur,married,basic.6y,unknown,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
52,admin.,married,basic.6y,no,no,no,1,telephone,may,mon,228,0,nonexistent,93.994,-36.4,no
51,admin.,divorced,basic.9y,unknown,yes,no,1,telephone,may,mon,135,0,nonexistent,93.994,-36.4,no
38,blue-collar,married,basic.6y,unknown,no,no,1,telephone,may,mon,85,0,nonexistent,93.994,-36.4,no
39,management,divorced,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
43,management,married,professional.course,no,no,no,1,telephone,may,mon,153,0,nonexistent,93.994,-36.4,no
41,admin.,single,high.school,no,no,no,1,telephone,may,mon,76,0,nonexistent,93.994,-36.4,no
41,admin.,single,high.school,no,no,yes,1,telephone,may,mon,111,0,nonexistent,93.994,-36.4,no
41,admin.,single,high.school,no,no,no,1,telephone,may,mon,168,0,nonexistent,93.994,-36.4,no
44,blue-collar,married,basic.9y,unknown,no,no,1,telephone,may,mon,109,0,nonexistent,93.994,-36.4,no
44,blue-collar,married,basic.9y,unknown,no,no,1,telephone,may,mon,219,0,nonexistent,93.994,-36.4,no
39,admin.,married,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
46,admin.,married,unknown,unknown,no,no,1,telephone,may,mon,285,0,nonexistent,93.994,-36.4,no
36,technician,married,high.school,no,yes,no,1,telephone,may,mon,262,0,nonexistent,93.994,-36.4,no
44,admin.,married,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
45,housemaid,married,professional.course,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
47,admin.,divorced,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.994,-36.4,no
44,admin.,married,high.school,no,yes,yes,1,telephone,may,mon,483,0,nonexistent,93.994,-36.4,no
44,management,divorced,basic.9y,unknown,no,no,1,telephone,may,mon,129,0,nonexistent,93.994,-36.4,no
42,housemaid,married,basic.4y,no,yes,no,1,telephone,may,mon,130,0,nonexistent,93.994,-36.4,no
44,technician,married,professional.course,no,no,no,1,telephone,may,mon,754,0,nonexistent,93.994,-36.4,no
